term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_TRAIN_0052,伤津,injury of body fluids,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0138; source_translation_variants=injury of body fluids; source_entity_types=SUBSTANCE; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0138,YES,TERM_TRAIN_VG_0052,single_form,unchanged,1,1,0,0,SUBSTANCE,injury of body fluids,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0138
TERM_TRAIN_0053,伤食泄泻,food-injury diarrhea,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0696; source_translation_variants=food-injury diarrhea; source_entity_types=THERAPY; text_type=26_emotion_diet_labor_etiology; evidence_ids=TCM_TRAIN_0696, TCM_TRAIN_0697",YES,TERM_TRAIN_VG_0053,single_form,unchanged,2,2,0,0,THERAPY,food-injury diarrhea,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0696, TCM_TRAIN_0697"
TERM_TRAIN_0054,佐药,assistant medicinal,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0358; source_translation_variants=assistant medicinal; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0358,YES,TERM_TRAIN_VG_0054,single_form,unchanged,1,1,0,0,CONCEPT,assistant medicinal,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0358
TERM_TRAIN_0055,体征,signs,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0225; source_translation_variants=signs; source_entity_types=CONCEPT; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0225,YES,TERM_TRAIN_VG_0055,single_form,unchanged,1,1,0,0,CONCEPT,signs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0225
TERM_TRAIN_0056,体温,body temperature,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0080; source_translation_variants=body temperature; source_entity_types=THERAPY; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0080,YES,TERM_TRAIN_VG_0056,single_form,unchanged,1,1,0,0,THERAPY,body temperature,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0080
TERM_TRAIN_0057,体表,body surface,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0081; source_translation_variants=body surface; source_entity_types=PATHOGENESIS; text_type=05_yinyang_pathogenesis; 13_six_exogenous_pathogens; 15_zangfu_syndrome_differentiation; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0081, TCM_TRAIN_0295, TCM_TRAIN_0321, TCM_TRAIN_0940",YES,TERM_TRAIN_VG_0057,single_form,unchanged,4,4,0,0,PATHOGENESIS,body surface,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0081, TCM_TRAIN_0295, TCM_TRAIN_0321, TCM_TRAIN_0940"
TERM_TRAIN_0058,使药,guide medicinal,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0359; source_translation_variants=guide medicinal; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0359,YES,TERM_TRAIN_VG_0058,single_form,unchanged,1,1,0,0,CONCEPT,guide medicinal,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0359
TERM_TRAIN_0059,促进,promote,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0071; source_translation_variants=promote; source_entity_types=CONCEPT; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0071,YES,TERM_TRAIN_VG_0059,single_form,unchanged,1,1,0,0,CONCEPT,promote,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0071
TERM_TRAIN_0060,健康,health,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0015; source_translation_variants=health; source_entity_types=CONCEPT; text_type=01_core_tcm_theory; evidence_ids=TCM_TRAIN_0015,YES,TERM_TRAIN_VG_0060,single_form,unchanged,1,1,0,0,CONCEPT,health,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0015
TERM_TRAIN_0061,元气,primordial Qi,SUBSTANCE,Primordial Qi,extracted_from_train_entities_template_normalized,"occurrence_count=6; first_occurrence=TCM_TRAIN_0086; source_translation_variants=Primordial Qi; primordial Qi; source_entity_types=SUBSTANCE; text_type=05_yinyang_pathogenesis; 28_zangfu_interrelationships; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0086, TCM_TRAIN_0087, TCM_TRAIN_0088, TCM_TRAIN_0772, TCM_TRAIN_0773, TCM_TRAIN_0814",YES,TERM_TRAIN_VG_0061,2 translation variant(s),template_preferred_applied; source_variants_kept_as_aliases,6,6,0,0,SUBSTANCE,Primordial Qi; primordial Qi,YES,Primordial Qi,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0086, TCM_TRAIN_0087, TCM_TRAIN_0088, TCM_TRAIN_0772, TCM_TRAIN_0773, TCM_TRAIN_0814"
TERM_TRAIN_0062,元气外脱,outward escape of primordial Qi,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0176; source_translation_variants=outward escape of primordial Qi; source_entity_types=SUBSTANCE; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0176,YES,TERM_TRAIN_VG_0062,single_form,unchanged,1,1,0,0,SUBSTANCE,outward escape of primordial Qi,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0176
TERM_TRAIN_0063,充养,nourishment,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0642; source_translation_variants=nourishment; source_entity_types=CONCEPT; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0642,YES,TERM_TRAIN_VG_0063,single_form,unchanged,1,1,0,0,CONCEPT,nourishment,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0642
TERM_TRAIN_0064,先天,congenital base,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0127; source_translation_variants=congenital base; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0127,YES,TERM_TRAIN_VG_0064,single_form,unchanged,1,1,0,0,CONCEPT,congenital base,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0127
TERM_TRAIN_0065,先天之精,congenital essence,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0056; source_translation_variants=congenital essence; source_entity_types=SUBSTANCE; text_type=03_five_elements_zangfu; evidence_ids=TCM_TRAIN_0056,YES,TERM_TRAIN_VG_0065,single_form,unchanged,1,1,0,0,SUBSTANCE,congenital essence,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0056
TERM_TRAIN_0066,克,restrict,CONCEPT,,extracted_from_train_entities_auto_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0066; source_translation_variants=restrict; source_entity_types=CONCEPT; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0066, TCM_TRAIN_0067, TCM_TRAIN_0068, TCM_TRAIN_0069, TCM_TRAIN_0070",YES,TERM_TRAIN_VG_0066,single_form,unchanged,5,5,0,0,CONCEPT,restrict,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0066, TCM_TRAIN_0067, TCM_TRAIN_0068, TCM_TRAIN_0069, TCM_TRAIN_0070"
TERM_TRAIN_0067,全身,whole body,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0090; source_translation_variants=whole body; source_entity_types=PATHOGENESIS; text_type=05_yinyang_pathogenesis; evidence_ids=TCM_TRAIN_0090,YES,TERM_TRAIN_VG_0067,single_form,unchanged,1,1,0,0,PATHOGENESIS,whole body,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0090
TERM_TRAIN_0068,八纲,eight principal syndromes,SYNDROME,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0238; source_translation_variants=eight principal syndromes; source_entity_types=SYNDROME; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0238,YES,TERM_TRAIN_VG_0068,single_form,unchanged,1,1,0,0,SYNDROME,eight principal syndromes,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0238
TERM_TRAIN_0069,八纲辨证,eight principal syndromes,SYNDROME,differentiation by eight principal syndromes,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0234; source_translation_variants=eight principal syndromes; differentiation by eight principal syndromes; source_entity_types=SYNDROME; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0234, TCM_TRAIN_0239",YES,TERM_TRAIN_VG_0069,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,SYNDROME,eight principal syndromes; differentiation by eight principal syndromes,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0234, TCM_TRAIN_0239"
TERM_TRAIN_0070,六淫,six climatic conditions in excess,PATHOGEN,six exogenous pathogens,extracted_from_train_entities_template_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0148; source_translation_variants=six exogenous pathogens; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; 11_kidney_essence_jing_marrow; evidence_ids=TCM_TRAIN_0148, TCM_TRAIN_0241",YES,TERM_TRAIN_VG_0070,single_form,template_preferred_applied; source_variants_kept_as_aliases,2,2,0,0,PATHOGEN,six exogenous pathogens,NO,six exogenous pathogens,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0148, TCM_TRAIN_0241"
TERM_TRAIN_0071,六经病证,six-channel diseases,SYNDROME,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0273; source_translation_variants=six-channel diseases; source_entity_types=SYNDROME; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0273,YES,TERM_TRAIN_VG_0071,single_form,unchanged,1,1,0,0,SYNDROME,six-channel diseases,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0273
TERM_TRAIN_0072,六经辨证,differential diagnosis in accordance with the theory of Six Channels,DIAGNOSIS,six-channel differentiation,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0274; source_translation_variants=six-channel differentiation; source_entity_types=DIAGNOSIS; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0274,YES,TERM_TRAIN_VG_0072,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,DIAGNOSIS,six-channel differentiation,NO,six-channel differentiation,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0274
TERM_TRAIN_0073,六腑,six Fu-organs,ORGAN_GROUP,,extracted_from_train_entities_template_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0014; source_translation_variants=six Fu-organs; source_entity_types=ORGAN_GROUP; text_type=01_core_tcm_theory; 03_five_elements_zangfu; evidence_ids=TCM_TRAIN_0014, TCM_TRAIN_0043",YES,TERM_TRAIN_VG_0073,single_form,template_preferred_applied,2,2,0,0,ORGAN_GROUP,six Fu-organs,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0014, TCM_TRAIN_0043"
TERM_TRAIN_0074,关节运动,joint movement,LOCATION,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0308; source_translation_variants=joint movement; source_entity_types=LOCATION; text_type=14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0308,YES,TERM_TRAIN_VG_0074,single_form,unchanged,1,1,0,0,LOCATION,joint movement,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0308
TERM_TRAIN_0075,养气,nourish Qi,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0098; source_translation_variants=nourish Qi; source_entity_types=PATHOGENESIS; text_type=05_yinyang_pathogenesis; evidence_ids=TCM_TRAIN_0098,YES,TERM_TRAIN_VG_0075,single_form,unchanged,1,1,0,0,PATHOGENESIS,nourish Qi,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0098
TERM_TRAIN_0076,养阴润燥剂,Yin-nourishing and dryness-moistening formulas,FORMULA,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0589; source_translation_variants=Yin-nourishing and dryness-moistening formulas; source_entity_types=FORMULA; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0589, TCM_TRAIN_0590",YES,TERM_TRAIN_VG_0076,single_form,unchanged,2,2,0,0,FORMULA,Yin-nourishing and dryness-moistening formulas,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0589, TCM_TRAIN_0590"
TERM_TRAIN_0077,内伤咳嗽,endogenous cough,SYMPTOM,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0662; source_translation_variants=endogenous cough; source_entity_types=SYMPTOM; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0662, TCM_TRAIN_0663",YES,TERM_TRAIN_VG_0077,single_form,unchanged,2,2,0,0,SYMPTOM,endogenous cough,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0662, TCM_TRAIN_0663"
TERM_TRAIN_0078,内湿,endogenous dampness,PATHOGEN,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0190; source_translation_variants=endogenous dampness; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0190,YES,TERM_TRAIN_VG_0078,single_form,template_preferred_applied,1,1,0,0,PATHOGEN,endogenous dampness,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0190
TERM_TRAIN_0079,内火,endogenous fire,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0186; source_translation_variants=endogenous fire; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0186,YES,TERM_TRAIN_VG_0079,single_form,unchanged,1,1,0,0,PATHOGEN,endogenous fire,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0186
TERM_TRAIN_0080,内脏疾病,diseases of internal organs,DISEASE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0322; source_translation_variants=diseases of internal organs; source_entity_types=DISEASE; text_type=15_zangfu_syndrome_differentiation; evidence_ids=TCM_TRAIN_0322,YES,TERM_TRAIN_VG_0080,single_form,unchanged,1,1,0,0,DISEASE,diseases of internal organs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0322
TERM_TRAIN_0081,内风,endogenous wind,PATHOGEN,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0181; source_translation_variants=endogenous wind; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0181,YES,TERM_TRAIN_VG_0081,single_form,template_preferred_applied,1,1,0,0,PATHOGEN,endogenous wind,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0181
TERM_TRAIN_0082,内风证,internal wind syndrome,SYNDROME,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0374; source_translation_variants=internal wind syndrome; source_entity_types=SYNDROME; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0374,YES,TERM_TRAIN_VG_0082,single_form,unchanged,1,1,0,0,SYNDROME,internal wind syndrome,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0374
TERM_TRAIN_0083,冲任失调,disharmony of Thoroughfare and Conception vessels,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0996; source_translation_variants=disharmony of Thoroughfare and Conception vessels; source_entity_types=CONCEPT; text_type=33_mixed_core_terms; evidence_ids=TCM_TRAIN_0996,YES,TERM_TRAIN_VG_0083,single_form,unchanged,1,1,0,0,CONCEPT,disharmony of Thoroughfare and Conception vessels,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0996
TERM_TRAIN_0084,冲脉,Chong Channel,MERIDIAN,Thoroughfare Vessel,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0318; source_translation_variants=Thoroughfare Vessel; source_entity_types=MERIDIAN; text_type=14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0318,YES,TERM_TRAIN_VG_0084,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,MERIDIAN,Thoroughfare Vessel,NO,Thoroughfare Vessel,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0318
