id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0061,test,脾气升清有助于维持脏器位置。,脾气升清有助于维持脏器位置。,Spleen-Qi ascending the clear helps maintain the position of internal organs.,Spleen-Qi rises and clears can help maintain the position of the dirty apparatus.,Spleen-Qi rises and clears can help maintain the position of the dirty apparatus.,Spleen-Qi rises and clears can help maintain the position of the dirty apparatus.,Spleen-Qi rises and clears can help maintain the position of the dirty apparatus.,False,"[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾气升清"", ""en"": ""spleen Qi ascending the clear"", ""type"": ""THERAPY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0062,test,脾失升清可出现中气下陷。,脾失升清可出现中气下陷。,Failure of the spleen to ascend the clear can cause sinking of middle Qi.,The failure of the spleen to rise and clear can lead to the formation of a middle Qi descent.,The failure of the spleen to rise and clear can lead to the formation of a middle Qi descent.,The failure of the spleen to rise and clear can lead to the formation sinking of middle Qi descent.,The failure of the spleen to rise and clear can lead to the formation of a middle Qi descent.,False,"[{""zh"": ""中气下陷"", ""en"": ""sinking of middle Qi"", ""type"": ""THERAPY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""中气下陷"", ""en"": ""sinking of middle Qi"", ""type"": ""THERAPY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""中气下陷"", ""en"": ""sinking of middle Qi"", ""type"": ""THERAPY""}]","[{""zh"": ""脾失升清"", ""en"": ""spleen failing to ascend the clear"", ""type"": ""THERAPY""}, {""zh"": ""中气下陷"", ""en"": ""sinking of middle Qi"", ""type"": ""THERAPY""}, {""zh"": ""下"", ""en"": ""lower"", ""type"": ""THERAPY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0063,test,肝气疏泄正常则情志舒畅。,肝气疏泄正常则情志舒畅。,Normal free coursing of Liver-Qi keeps emotions smooth.,Normal flow of liver and Qi is exuberant and exuberant.,Normal flow of liver and Qi is exuberant and exuberant.,Normal flow of liver and Qi is exuberant and exuberant.,Normal flow of liver and Qi is exuberant and exuberant.,False,"[{""zh"": ""肝气疏泄"", ""en"": ""free coursing of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""情志"", ""en"": ""emotions"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝气疏泄"", ""en"": ""free coursing of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""情志"", ""en"": ""emotions"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""情志"", ""en"": ""emotions"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝气疏泄"", ""en"": ""free coursing of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""情志"", ""en"": ""emotions"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0064,test,肝气郁结可影响脾胃升降。,肝气郁结可影响脾胃升降。,Stagnation of Liver-Qi can affect the ascent and descent of the spleen and stomach.,Hepa-Qi congesting can affect the rise and descent of the spleen stomach.,Hepa-Qi congesting can affect the rise and descent of the spleen stomach.,Hepa-Qi congesting can affect the rise and descent of the spleen and stomach.,Hepa-Qi congesting can affect the rise and descent of the spleen stomach.,False,"[{""zh"": ""肝气郁结"", ""en"": ""stagnation of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""肝气郁结"", ""en"": ""stagnation of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""肝气郁结"", ""en"": ""stagnation of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃升降"", ""en"": ""ascent and descent of spleen and stomach"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝气郁结"", ""en"": ""stagnation of Liver-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃升降"", ""en"": ""ascent and descent of spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0065,test,肾精化髓以充养脑髓。,肾精化髓以充养脑髓。,Kidney essence transforms into marrow to nourish brain marrow.,The kidneys refine the marrow in order to nourish the brain marrow.,The kidneys refine the marrow in order to nourish the brain marrow.,The kidney essence the marrow in order to nourish the brain marrow.,The kidneys refine the marrow in order to nourish the brain marrow.,False,"[{""zh"": ""肾精化髓"", ""en"": ""kidney essence transforms into marrow"", ""type"": ""THERAPY""}, {""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""脑髓"", ""en"": ""brain marrow"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾精化髓"", ""en"": ""kidney essence transforms into marrow"", ""type"": ""THERAPY""}, {""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""脑髓"", ""en"": ""brain marrow"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""脑髓"", ""en"": ""brain marrow"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾精化髓"", ""en"": ""kidney essence transforms into marrow"", ""type"": ""THERAPY""}, {""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""脑髓"", ""en"": ""brain marrow"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0066,test,肾气封藏有助于固摄二便。,肾气封藏有助于固摄二便。,The storing function of kidney-Qi helps control urination and defecation.,Kidney-Qi containment contributes to stifling of dysentery.,Kidney-Qi containment contributes to stifling of dysentery.,Kidney-Qi containment contributes to stifling of dysentery.,Kidney-Qi containment contributes to stifling of dysentery.,False,"[{""zh"": ""肾气封藏"", ""en"": ""storing function of kidney-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""二便"", ""en"": ""urination and defecation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""封藏"", ""en"": ""storing function"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾气封藏"", ""en"": ""storing function of kidney-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""二便"", ""en"": ""urination and defecation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""封藏"", ""en"": ""storing function"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""封藏"", ""en"": ""storing function"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾气封藏"", ""en"": ""storing function of kidney-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""二便"", ""en"": ""urination and defecation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""封藏"", ""en"": ""storing function"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0067,test,胆气通畅有助于胆汁排泄。,胆气通畅有助于胆汁排泄。,Smooth gallbladder Qi helps the excretion of bile.,The fluid flow of Qi contributes to Qi draining.,The fluid flow of Qi contributes to Qi draining.,The fluid flow of Qi contributes to Qi draining.,The fluid flow of Qi contributes to Qi draining.,False,"[{""zh"": ""胆气"", ""en"": ""gallbladder Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胆汁"", ""en"": ""bile"", ""type"": ""FLUID""}]","[{""zh"": ""胆气"", ""en"": ""gallbladder Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胆汁"", ""en"": ""bile"", ""type"": ""FLUID""}]","[{""zh"": ""胆汁"", ""en"": ""bile"", ""type"": ""FLUID""}]","[{""zh"": ""胆气"", ""en"": ""gallbladder Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""胆汁"", ""en"": ""bile"", ""type"": ""FLUID""}]"
TCM_TEST_0068,test,胃气和降有助于饮食物下行。,胃气和降有助于饮食物下行。,Harmonious descent of stomach-Qi helps food and drink move downward.,The stomach Qi and descent contribute to the downward movement of dietary goods.,The stomach Qi and descent contribute to the downward movement of dietary goods.,The stomach Qi and descent contribute to the downward movement of dietary goods.,The stomach Qi and descent contribute to the downward movement of dietary goods.,False,"[{""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""和降"", ""en"": ""harmonious descent"", ""type"": ""THERAPY""}]","[{""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""和降"", ""en"": ""harmonious descent"", ""type"": ""THERAPY""}]","[{""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""和降"", ""en"": ""harmonious descent"", ""type"": ""THERAPY""}]","[{""zh"": ""下行"", ""en"": ""flowing downward"", ""type"": ""THERAPY""}, {""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""和降"", ""en"": ""harmonious descent"", ""type"": ""THERAPY""}, {""zh"": ""下"", ""en"": ""lower"", ""type"": ""THERAPY""}]"
TCM_TEST_0069,test,大肠传导失常可导致便秘或泄泻。,大肠传导失常可导致便秘或泄泻。,Dysfunction of large-intestine transportation can cause constipation or diarrhea.,Incursions of large intestinal transmission can lead to constipation or excruciation.,Incursions of large intestinal transmission can lead to constipation or excruciation.,Incursions of large intestinal transmission can lead to constipation or excruciation.,Incursions of large intestinal transmission can lead to constipation or excruciation.,False,"[{""zh"": ""便秘"", ""en"": ""constipation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""泄泻"", ""en"": ""diarrhea"", ""type"": ""SYMPTOM""}]","[{""zh"": ""便秘"", ""en"": ""constipation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""泄泻"", ""en"": ""diarrhea"", ""type"": ""SYMPTOM""}]","[{""zh"": ""大肠"", ""en"": ""large intestine"", ""type"": ""ORGAN""}, {""zh"": ""泄泻"", ""en"": ""diarrhea"", ""type"": ""SYMPTOM""}]","[{""zh"": ""传导失常"", ""en"": ""transportation dysfunction"", ""type"": ""DIAGNOSIS""}, {""zh"": ""大肠"", ""en"": ""large intestine"", ""type"": ""ORGAN""}, {""zh"": ""便秘"", ""en"": ""constipation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""泄泻"", ""en"": ""diarrhea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0070,test,膀胱气化失常可导致小便不利。,膀胱气化失常可导致小便不利。,Dysfunction of urinary-bladder Qi transformation can cause difficult urination.,Disaggregation of the Qi and Qi can cause disadvantage of urinal.,Disaggregation of the Qi and Qi can cause disadvantage of urinal.,Disaggregation of the Qi and Qi can cause disadvantage of urinal.,Disaggregation of the Qi and Qi can cause disadvantage of urinal.,False,"[{""zh"": ""小便不利"", ""en"": ""difficult urination"", ""type"": ""DIAGNOSIS""}, {""zh"": ""气化"", ""en"": ""Qi transformation"", ""type"": ""THERAPY""}]","[{""zh"": ""小便不利"", ""en"": ""difficult urination"", ""type"": ""DIAGNOSIS""}, {""zh"": ""气化"", ""en"": ""Qi transformation"", ""type"": ""THERAPY""}]","[{""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""气化"", ""en"": ""Qi transformation"", ""type"": ""THERAPY""}]","[{""zh"": ""小便不利"", ""en"": ""difficult urination"", ""type"": ""DIAGNOSIS""}, {""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""气化"", ""en"": ""Qi transformation"", ""type"": ""THERAPY""}]"
TCM_TEST_0071,test,经络病变可反映相关脏腑的异常。,经络病变可反映相关脏腑的异常。,Meridian disorders can reflect abnormalities of related Zang-Fu organs.,The pathogenesis of the pathogenesis can reflect abnormal properties associated with the bowel.,The pathogenesis of the pathogenesis can reflect abnormal properties associated with the bowel.,The pathogenesis of the pathogenesis can reflect abnormal properties associated with the bowel.,The pathogenesis of the pathogenesis can reflect abnormal properties associated with the bowel.,False,"[{""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""经络"", ""en"": ""meridians"", ""type"": ""MERIDIAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""经络"", ""en"": ""meridians"", ""type"": ""MERIDIAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0072,test,经气不利可导致疼痛和麻木。,经气不利可导致疼痛和麻木。,Unsmooth channel-Qi can cause pain and numbness.,Influence of Qi can cause pain and numbness.,Influence of Qi can cause pain and numbness.,Influence of Qi can cause pain and numbness.,Influence of Qi can cause pain and numbness.,False,"[{""zh"": ""经气"", ""en"": ""channel-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疼痛"", ""en"": ""pain"", ""type"": ""SYMPTOM""}, {""zh"": ""麻木"", ""en"": ""numbness"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""经气"", ""en"": ""channel-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疼痛"", ""en"": ""pain"", ""type"": ""SYMPTOM""}, {""zh"": ""麻木"", ""en"": ""numbness"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""经气"", ""en"": ""channel-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疼痛"", ""en"": ""pain"", ""type"": ""SYMPTOM""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""经气"", ""en"": ""channel-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疼痛"", ""en"": ""pain"", ""type"": ""SYMPTOM""}, {""zh"": ""麻木"", ""en"": ""numbness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0073,test,经络阻滞可使气血运行受限。,经络阻滞可使气血运行受限。,Meridian obstruction can restrict the movement of Qi and blood.,Passive delay can limit the functioning of Qi and blood.,Passive delay can limit the functioning of Qi and blood.,Passive delay can limit the functioning movement of Qi and blood.,Passive delay can limit the functioning of Qi and blood.,False,"[{""zh"": ""经络阻滞"", ""en"": ""meridian obstruction"", ""type"": ""MERIDIAN""}, {""zh"": ""气血运行"", ""en"": ""movement of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""经络阻滞"", ""en"": ""meridian obstruction"", ""type"": ""MERIDIAN""}, {""zh"": ""气血运行"", ""en"": ""movement of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""经络"", ""en"": ""meridians"", ""type"": ""MERIDIAN""}, {""zh"": ""气血运行"", ""en"": ""movement of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""经络阻滞"", ""en"": ""meridian obstruction"", ""type"": ""MERIDIAN""}, {""zh"": ""气血运行"", ""en"": ""movement of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""经络"", ""en"": ""meridians"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0074,test,十二经脉循行联系内外上下。,十二经脉循行联系内外上下。,"The circulation of the twelve regular channels connects the interior and exterior, upper and lower.",The 12-passed pulse leads to internal and external connections.,The 12-passed pulse leads to internal and external connections.,The 12-passed pulse leads to internal and external connections.,The 12-passed pulse leads to internal and external connections.,False,"[{""zh"": ""十二经脉"", ""en"": ""twelve regular channels"", ""type"": ""MERIDIAN""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""上"", ""en"": ""upper"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""十二经脉"", ""en"": ""twelve regular channels"", ""type"": ""MERIDIAN""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""上"", ""en"": ""upper"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""十二经脉"", ""en"": ""twelve regular channels"", ""type"": ""MERIDIAN""}]","[{""zh"": ""十二经脉"", ""en"": ""twelve regular channels"", ""type"": ""MERIDIAN""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""上"", ""en"": ""upper"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0075,test,奇经八脉调节正经气血。,奇经八脉调节正经气血。,The eight extraordinary vessels regulate Qi and blood in the regular channels.,The Qi eight veins regulate positive Qi blood.,The Qi eight veins regulate positive Qi blood.,The Qi eight veins regulate positive Qi blood.,The Qi eight veins regulate positive Qi blood.,False,"[{""zh"": ""奇经八脉"", ""en"": ""eight extraordinary vessels"", ""type"": ""MERIDIAN""}, {""zh"": ""正经"", ""en"": ""regular channels"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""奇经八脉"", ""en"": ""eight extraordinary vessels"", ""type"": ""MERIDIAN""}, {""zh"": ""正经"", ""en"": ""regular channels"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""奇经八脉"", ""en"": ""eight extraordinary vessels"", ""type"": ""MERIDIAN""}, {""zh"": ""经气"", ""en"": ""channel-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""奇经八脉"", ""en"": ""eight extraordinary vessels"", ""type"": ""MERIDIAN""}, {""zh"": ""经气"", ""en"": ""channel-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""正经"", ""en"": ""regular channels"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0076,test,督脉阳气不足可影响一身阳经。,督脉阳气不足可影响一身阳经。,Insufficiency of Yang-Qi in the Governor Vessel can affect all Yang channels of the body.,Insufficiency of pulse-yang Qi can affect one body-yang Qi.,Insufficiency of pulse-yang Qi can affect one body-yang Qi.,Insufficiency of pulse-yang Qi can affect one body-yang Qi.,Insufficiency of pulse-yang Qi can affect one body-yang Qi.,False,"[{""zh"": ""一身阳经"", ""en"": ""all Yang channels of the body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""督脉"", ""en"": ""Governor Vessel"", ""type"": ""MERIDIAN""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""一身阳经"", ""en"": ""all Yang channels of the body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""督脉"", ""en"": ""Governor Vessel"", ""type"": ""MERIDIAN""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""督脉"", ""en"": ""Governor Vessel"", ""type"": ""MERIDIAN""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""一身阳经"", ""en"": ""all Yang channels of the body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""督脉"", ""en"": ""Governor Vessel"", ""type"": ""MERIDIAN""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
