term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_ALL_0051,乳食失调,feeding disorder,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0090; source_translation_variants=feeding disorder; source_entity_types=DIAGNOSIS; text_type=02_zangfu_meridian_diagnosis; evidence_ids=TCM_TEST_0090,YES,TERM_ALL_VG_0051,single_form,unchanged,1,0,0,1,DIAGNOSIS,feeding disorder,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0090
TERM_ALL_0052,二便,urination and defecation,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TEST_0045; source_translation_variants=urination and defecation; source_entity_types=DIAGNOSIS; text_type=01_core_theory_yinyang_five_elements; 02_zangfu_meridian_diagnosis; evidence_ids=TCM_TEST_0045, TCM_TEST_0066",YES,TERM_ALL_VG_0052,single_form,unchanged,2,0,0,2,DIAGNOSIS,urination and defecation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TEST_0045, TCM_TEST_0066"
TERM_ALL_0053,二阴,two lower orifices,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0016; source_translation_variants=two lower orifices; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0016,YES,TERM_ALL_VG_0053,single_form,unchanged,1,0,1,0,PATHOGENESIS,two lower orifices,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0016
TERM_ALL_0054,五味,five tastes,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0334; source_translation_variants=five tastes; source_entity_types=CONCEPT; text_type=15_zangfu_syndrome_differentiation; evidence_ids=TCM_TRAIN_0334,YES,TERM_ALL_VG_0054,single_form,unchanged,1,1,0,0,CONCEPT,five tastes,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0334
TERM_ALL_0055,五志过极,extreme emotions,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0188; source_translation_variants=extreme emotions; source_entity_types=CONCEPT; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0188,YES,TERM_ALL_VG_0055,single_form,unchanged,1,1,0,0,CONCEPT,extreme emotions,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0188
TERM_ALL_0056,五脏,five Zang-organs,ORGAN_GROUP,,extracted_from_all_entities_template_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0013; source_translation_variants=five Zang-organs; source_entity_types=ORGAN_GROUP; text_type=01_core_tcm_theory; 03_five_elements_zangfu; 02_zangfu_meridian_diagnosis; evidence_ids=TCM_TRAIN_0013, TCM_TRAIN_0042, TCM_TEST_0053, TCM_TEST_0055",YES,TERM_ALL_VG_0056,single_form,template_preferred_applied,4,2,0,2,ORGAN_GROUP,five Zang-organs,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0013, TCM_TRAIN_0042, TCM_TEST_0053, TCM_TEST_0055"
TERM_ALL_0057,五行学说,Five-element theory,CONCEPT,Five-element doctrine,extracted_from_all_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0020; source_translation_variants=Five-element theory; Five-element doctrine; source_entity_types=CONCEPT; text_type=01_core_tcm_theory; 04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0020, TCM_TRAIN_0073, TCM_TRAIN_0074, TCM_TRAIN_0075",YES,TERM_ALL_VG_0057,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,4,4,0,0,CONCEPT,Five-element theory; Five-element doctrine,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0020, TCM_TRAIN_0073, TCM_TRAIN_0074, TCM_TRAIN_0075"
TERM_ALL_0058,五行相乘,over-restriction among five elements,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0002; source_translation_variants=over-restriction among five elements; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0002,YES,TERM_ALL_VG_0058,single_form,unchanged,1,0,1,0,PATHOGENESIS,over-restriction among five elements,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0002
TERM_ALL_0059,五行相侮,counter-restriction,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0003; source_translation_variants=counter-restriction; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0003,YES,TERM_ALL_VG_0059,single_form,unchanged,1,0,1,0,PATHOGENESIS,counter-restriction,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0003
TERM_ALL_0060,五行相克,restriction in the five elements,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0072; source_translation_variants=restriction in the five elements; source_entity_types=CONCEPT; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0072,YES,TERM_ALL_VG_0060,single_form,unchanged,1,1,0,0,CONCEPT,restriction in the five elements,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0072
TERM_ALL_0061,五行相生,generation in the five elements,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0071; source_translation_variants=generation in the five elements; source_entity_types=CONCEPT; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0071,YES,TERM_ALL_VG_0061,single_form,unchanged,1,1,0,0,CONCEPT,generation in the five elements,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0071
TERM_ALL_0062,亡阳证,Yang collapse syndrome,SYNDROME,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0603; source_translation_variants=Yang collapse syndrome; source_entity_types=SYNDROME; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0603, TCM_TRAIN_0604",YES,TERM_ALL_VG_0062,single_form,unchanged,2,2,0,0,SYNDROME,Yang collapse syndrome,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0603, TCM_TRAIN_0604"
TERM_ALL_0063,人体,human body,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0004; source_translation_variants=human body; source_entity_types=CONCEPT; text_type=01_core_tcm_theory; evidence_ids=TCM_TRAIN_0004, TCM_TRAIN_0012",YES,TERM_ALL_VG_0063,single_form,unchanged,2,2,0,0,CONCEPT,human body,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0004, TCM_TRAIN_0012"
TERM_ALL_0064,人体上部,upper part of the body,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0141; source_translation_variants=upper part of the body; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0141,YES,TERM_ALL_VG_0064,single_form,unchanged,1,1,0,0,CONCEPT,upper part of the body,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0141
TERM_ALL_0065,人体组织,body tissues,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0303; source_translation_variants=body tissues; source_entity_types=CONCEPT; text_type=14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0303,YES,TERM_ALL_VG_0065,single_form,unchanged,1,1,0,0,CONCEPT,body tissues,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0303
TERM_ALL_0066,任脉,Ren Channel,MERIDIAN,Conception Vessel,extracted_from_all_entities_template_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0317; source_translation_variants=Conception Vessel; source_entity_types=MERIDIAN; text_type=14_vital_pathogenic_qi_pathological_products; 02_five_elements_qi_fluid_meridians; 02_zangfu_meridian_diagnosis; evidence_ids=TCM_TRAIN_0317, TCM_DEV_0069, TCM_TEST_0077",YES,TERM_ALL_VG_0066,single_form,template_preferred_applied; source_variants_kept_as_aliases,3,1,1,1,MERIDIAN,Conception Vessel,NO,Conception Vessel,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0317, TCM_DEV_0069, TCM_TEST_0077"
TERM_ALL_0067,传化,transport and transform,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0043; source_translation_variants=transport and transform; source_entity_types=THERAPY; text_type=03_five_elements_zangfu; evidence_ids=TCM_TRAIN_0043,YES,TERM_ALL_VG_0067,single_form,unchanged,1,1,0,0,THERAPY,transport and transform,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0043
TERM_ALL_0068,传化物,transport and transform substances,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0014; source_translation_variants=transport and transform substances; source_entity_types=THERAPY; text_type=01_core_tcm_theory; evidence_ids=TCM_TRAIN_0014,YES,TERM_ALL_VG_0068,single_form,unchanged,1,1,0,0,THERAPY,transport and transform substances,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0014
TERM_ALL_0069,传变,transmission,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0075; source_translation_variants=transmission; source_entity_types=CONCEPT; text_type=02_five_elements_qi_fluid_meridians; evidence_ids=TCM_DEV_0075,YES,TERM_ALL_VG_0069,single_form,unchanged,1,0,1,0,CONCEPT,transmission,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0075
TERM_ALL_0070,传变迅速,rapid transmission,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0646; source_translation_variants=rapid transmission; source_entity_types=CONCEPT; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0646, TCM_TRAIN_0648, TCM_TRAIN_0649",YES,TERM_ALL_VG_0070,single_form,unchanged,3,3,0,0,CONCEPT,rapid transmission,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0646, TCM_TRAIN_0648, TCM_TRAIN_0649"
TERM_ALL_0071,传变部位,transmission location,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0030; source_translation_variants=transmission location; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0030,YES,TERM_ALL_VG_0071,single_form,unchanged,1,0,1,0,PATHOGENESIS,transmission location,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0030
TERM_ALL_0072,传导,transportation,PATHOGENESIS,transports,extracted_from_all_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0812; source_translation_variants=transportation; transports; source_entity_types=PATHOGENESIS; text_type=29_qi_blood_fluid_pattern_terms; 01_core_theory_zangfu_pathogenesis; 03_zangfu_pathogenesis_qi_blood; evidence_ids=TCM_TRAIN_0812, TCM_DEV_0020, TCM_DEV_0115",YES,TERM_ALL_VG_0072,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,3,1,2,0,PATHOGENESIS,transportation; transports,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0812, TCM_DEV_0020, TCM_DEV_0115"
TERM_ALL_0073,传导不利,difficult transportation,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0135; source_translation_variants=difficult transportation; source_entity_types=CONCEPT; text_type=03_zangfu_pathomechanism; evidence_ids=TCM_TEST_0135,YES,TERM_ALL_VG_0073,single_form,unchanged,1,0,0,1,CONCEPT,difficult transportation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0135
TERM_ALL_0074,传导失常,transportation dysfunction,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0069; source_translation_variants=transportation dysfunction; source_entity_types=DIAGNOSIS; text_type=02_zangfu_meridian_diagnosis; evidence_ids=TCM_TEST_0069,YES,TERM_ALL_VG_0074,single_form,unchanged,1,0,0,1,DIAGNOSIS,transportation dysfunction,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0069
TERM_ALL_0075,伤津,injury of body fluids,SUBSTANCE,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0138; source_translation_variants=injury of body fluids; source_entity_types=SUBSTANCE; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0138,YES,TERM_ALL_VG_0075,single_form,unchanged,1,1,0,0,SUBSTANCE,injury of body fluids,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0138
TERM_ALL_0076,伤食泄泻,food-injury diarrhea,THERAPY,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0696; source_translation_variants=food-injury diarrhea; source_entity_types=THERAPY; text_type=26_emotion_diet_labor_etiology; evidence_ids=TCM_TRAIN_0696, TCM_TRAIN_0697",YES,TERM_ALL_VG_0076,single_form,unchanged,2,2,0,0,THERAPY,food-injury diarrhea,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0696, TCM_TRAIN_0697"
TERM_ALL_0077,佐药,assistant medicinal,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0358; source_translation_variants=assistant medicinal; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0358,YES,TERM_ALL_VG_0077,single_form,unchanged,1,1,0,0,CONCEPT,assistant medicinal,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0358
TERM_ALL_0078,佐金平木,assisting metal to subdue wood,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0031; source_translation_variants=assisting metal to subdue wood; source_entity_types=CONCEPT; text_type=01_core_theory_yinyang_five_elements; evidence_ids=TCM_TEST_0031,YES,TERM_ALL_VG_0078,single_form,unchanged,1,0,0,1,CONCEPT,assisting metal to subdue wood,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0031
TERM_ALL_0079,体征,signs,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0225; source_translation_variants=signs; source_entity_types=CONCEPT; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0225,YES,TERM_ALL_VG_0079,single_form,unchanged,1,1,0,0,CONCEPT,signs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0225
TERM_ALL_0080,体温,body temperature,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0080; source_translation_variants=body temperature; source_entity_types=THERAPY; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0080,YES,TERM_ALL_VG_0080,single_form,unchanged,1,1,0,0,THERAPY,body temperature,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0080
TERM_ALL_0081,体表,body surface,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=7; first_occurrence=TCM_TRAIN_0081; source_translation_variants=body surface; source_entity_types=DIAGNOSIS; text_type=05_yinyang_pathogenesis; 13_six_exogenous_pathogens; 15_zangfu_syndrome_differentiation; 31_pediatric_disease_pathogenesis_patterns; 01_core_theory_yinyang_five_elements; 02_zangfu_meridian_diagnosis; evidence_ids=TCM_TRAIN_0081, TCM_TRAIN_0295, TCM_TRAIN_0321, TCM_TRAIN_0940, TCM_TEST_0036, TCM_TEST_0051, TCM_TEST_0059",YES,TERM_ALL_VG_0081,single_form,unchanged,7,4,0,3,DIAGNOSIS,body surface,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0081, TCM_TRAIN_0295, TCM_TRAIN_0321, TCM_TRAIN_0940, TCM_TEST_0036, TCM_TEST_0051, TCM_TEST_0059"
TERM_ALL_0082,使药,guide medicinal,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0359; source_translation_variants=guide medicinal; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0359,YES,TERM_ALL_VG_0082,single_form,unchanged,1,1,0,0,CONCEPT,guide medicinal,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0359
TERM_ALL_0083,便溏,loose stool,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_DEV_0084; source_translation_variants=loose stool; source_entity_types=DIAGNOSIS; text_type=02_five_elements_qi_fluid_meridians; 04_diagnostic_pattern_terms; 05_pattern_terms_pediatrics_surgery; evidence_ids=TCM_DEV_0084, TCM_TEST_0169, TCM_TEST_0218, TCM_TEST_0234",YES,TERM_ALL_VG_0083,single_form,unchanged,4,0,1,3,DIAGNOSIS,loose stool,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_DEV_0084, TCM_TEST_0169, TCM_TEST_0218, TCM_TEST_0234"
TERM_ALL_0084,便秘,constipation,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TEST_0069; source_translation_variants=constipation; source_entity_types=DIAGNOSIS; text_type=02_zangfu_meridian_diagnosis; 04_diagnostic_pattern_terms; evidence_ids=TCM_TEST_0069, TCM_TEST_0170",YES,TERM_ALL_VG_0084,single_form,unchanged,2,0,0,2,DIAGNOSIS,constipation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TEST_0069, TCM_TEST_0170"
