id,split,zh,en,text_type,term_count,entities,source_status,note,entities_gold,entities_model,entities_eval,term_count_gold,term_count_model,term_count_eval
TCM_TRAIN_0028,train,肺开窍于鼻。,The lungs open into the nose.,02_qi_blood_body_fluid,3,"[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""鼻"",""en"":""nose"",""type"":""ORIFICE""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",user_approved_candidate,Zang-Fu orifice; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""鼻"",""en"":""nose"",""type"":""ORIFICE""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""鼻"",""en"":""nose"",""type"":""ORIFICE""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""鼻"",""en"":""nose"",""type"":""ORIFICE""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",3,3,3
TCM_TRAIN_0029,train,脾主运化。,The spleen governs transportation and transformation.,02_qi_blood_body_fluid,2,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]",user_approved_candidate,Zang-Fu function; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""主运化"",""en"":""govern transportation and transformation"",""type"":""FUNCTION""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""主运化"",""en"":""govern transportation and transformation"",""type"":""FUNCTION""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]",2,2,1
TCM_TRAIN_0030,train,脾气充足可以维持脾的正常功能。,Sufficient spleen-Qi can maintain the normal function of the spleen.,02_qi_blood_body_fluid,3,"[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu function; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]","[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]","[{""zh"":""脾气"",""en"":""spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0031,train,脾的功能状态可以反映于肌肉。,The functional state of the spleen can be reflected in the muscles.,02_qi_blood_body_fluid,3,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""肌肉"",""en"":""muscles"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu manifestation; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""肌肉"",""en"":""muscles"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""肌肉"",""en"":""muscles"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""肌肉"",""en"":""muscles"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0032,train,脾开窍于口。,The spleen open into the mouth.,02_qi_blood_body_fluid,3,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""口"",""en"":""mouth"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",user_approved_candidate,Zang-Fu orifice; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""口"",""en"":""mouth"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""口"",""en"":""mouth"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""口"",""en"":""mouth"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",3,3,3
TCM_TRAIN_0033,train,肝主疏泄。,The liver govern free coursing.,02_qi_blood_body_fluid,2,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""主疏泄"",""en"":""govern free coursing"",""type"":""FUNCTION""}]",user_approved_candidate,Zang-Fu function; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""主疏泄"",""en"":""govern free coursing"",""type"":""FUNCTION""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""主疏泄"",""en"":""govern free coursing"",""type"":""FUNCTION""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""主疏泄"",""en"":""govern free coursing"",""type"":""FUNCTION""}]",2,2,2
TCM_TRAIN_0034,train,肝气充足可以维持肝的正常功能。,Sufficient Liver-Qi can maintain the normal function of the liver.,02_qi_blood_body_fluid,3,"[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu function; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]","[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]","[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0035,train,肝的功能状态可以反映于筋。,The functional state of the liver can be reflected in the tendons.,02_qi_blood_body_fluid,3,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""筋"",""en"":""tendons"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu manifestation; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""筋"",""en"":""tendons"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""筋"",""en"":""tendons"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""筋"",""en"":""tendons"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0036,train,肝开窍于目。,The liver open into the eyes.,02_qi_blood_body_fluid,3,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""目"",""en"":""eyes"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",user_approved_candidate,Zang-Fu orifice; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""目"",""en"":""eyes"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""目"",""en"":""eyes"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""目"",""en"":""eyes"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",3,3,3
TCM_TRAIN_0037,train,肾主精。,The kidneys govern essence.,02_qi_blood_body_fluid,2,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""主精"",""en"":""govern essence"",""type"":""SUBSTANCE""}]",user_approved_candidate,Zang-Fu function; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""主精"",""en"":""govern essence"",""type"":""SUBSTANCE""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""主精"",""en"":""govern essence"",""type"":""SUBSTANCE""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""主精"",""en"":""govern essence"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0038,train,肾气充足可以维持肾的正常功能。,Sufficient kidney-Qi can maintain the normal function of the kidneys.,02_qi_blood_body_fluid,3,"[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu function; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]","[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]","[{""zh"":""肾气"",""en"":""kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""正常功能"",""en"":""normal function"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0039,train,肾的功能状态可以反映于骨。,The functional state of the kidneys can be reflected in the bones.,02_qi_blood_body_fluid,3,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""骨"",""en"":""bones"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu manifestation; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""骨"",""en"":""bones"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""骨"",""en"":""bones"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""骨"",""en"":""bones"",""type"":""TISSUE""},{""zh"":""功能状态"",""en"":""functional state"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0040,train,肾开窍于耳。,The kidneys open into the ears.,02_qi_blood_body_fluid,3,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""耳"",""en"":""ears"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",user_approved_candidate,Zang-Fu orifice; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""耳"",""en"":""ears"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""耳"",""en"":""ears"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""耳"",""en"":""ears"",""type"":""LOCATION""},{""zh"":""开窍"",""en"":""open into"",""type"":""TISSUE""}]",3,3,3
TCM_TRAIN_0041,train,藏象学说研究脏腑的生理功能和病理变化。,The viscera-phase doctrine studies physiological functions and pathological changes of the viscera.,03_five_elements_zangfu,3,"[{""zh"":""藏象学说"",""en"":""viscera-phase doctrine"",""type"":""CONCEPT""},{""zh"":""脏腑"",""en"":""viscera"",""type"":""ORGAN_SYSTEM""},{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""藏象学说"",""en"":""viscera-phase doctrine"",""type"":""CONCEPT""},{""zh"":""脏腑"",""en"":""viscera"",""type"":""ORGAN_SYSTEM""},{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""}]","[{""zh"":""藏象学说"",""en"":""viscera-phase doctrine"",""type"":""CONCEPT""},{""zh"":""脏腑"",""en"":""viscera"",""type"":""ORGAN_SYSTEM""},{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""}]","[{""zh"":""藏象学说"",""en"":""viscera-phase doctrine"",""type"":""CONCEPT""},{""zh"":""脏腑"",""en"":""viscera"",""type"":""ORGAN_SYSTEM""},{""zh"":""病理变化"",""en"":""pathological changes"",""type"":""PATHOLOGY""}]",3,3,3
TCM_TRAIN_0042,train,五脏化生并贮藏精气。,The five Zang-organs produce and store vital essence.,03_five_elements_zangfu,3,"[{""zh"":""五脏"",""en"":""five Zang-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""贮藏"",""en"":""store"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""五脏"",""en"":""five Zang-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""贮藏"",""en"":""store"",""type"":""CONCEPT""}]","[{""zh"":""五脏"",""en"":""five Zang-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""贮藏"",""en"":""store"",""type"":""CONCEPT""}]","[{""zh"":""五脏"",""en"":""five Zang-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""贮藏"",""en"":""store"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0043,train,六腑受纳、传化水谷。,"The six Fu-organs receive, transport and transform food and drink.",03_five_elements_zangfu,3,"[{""zh"":""六腑"",""en"":""six Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""},{""zh"":""传化"",""en"":""transport and transform"",""type"":""THERAPY""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""六腑"",""en"":""six Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""},{""zh"":""传化"",""en"":""transport and transform"",""type"":""THERAPY""}]","[{""zh"":""六腑"",""en"":""six Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""},{""zh"":""传化"",""en"":""transport and transform"",""type"":""THERAPY""}]","[{""zh"":""六腑"",""en"":""six Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""},{""zh"":""传化"",""en"":""transport and transform"",""type"":""THERAPY""}]",3,3,3
TCM_TRAIN_0044,train,奇恒之腑贮藏精气而不传化水谷。,Extraordinary Fu-organs store vital essence but do not transport food and drink.,03_five_elements_zangfu,3,"[{""zh"":""奇恒之腑"",""en"":""Extraordinary Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""奇恒之腑"",""en"":""Extraordinary Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""}]","[{""zh"":""奇恒之腑"",""en"":""Extraordinary Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""}]","[{""zh"":""奇恒之腑"",""en"":""Extraordinary Fu-organs"",""type"":""ORGAN_GROUP""},{""zh"":""精气"",""en"":""vital essence"",""type"":""SUBSTANCE""},{""zh"":""水谷"",""en"":""food and drink"",""type"":""SUBSTANCE""}]",3,3,3
TCM_TRAIN_0045,train,心气推动血液在脉中运行。,Heart-Qi propels blood to circulate within the vessels.,03_five_elements_zangfu,3,"[{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""}]",3,3,3
TCM_TRAIN_0046,train,心神以气血为物质基础。,The mind takes Qi and blood as its material basis.,03_five_elements_zangfu,3,"[{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""气血"",""en"":""Qi and blood"",""type"":""SUBSTANCE""},{""zh"":""物质基础"",""en"":""material basis"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""气血"",""en"":""Qi and blood"",""type"":""SUBSTANCE""},{""zh"":""物质基础"",""en"":""material basis"",""type"":""CONCEPT""}]","[{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""气血"",""en"":""Qi and blood"",""type"":""SUBSTANCE""},{""zh"":""物质基础"",""en"":""material basis"",""type"":""CONCEPT""}]","[{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""气血"",""en"":""Qi and blood"",""type"":""SUBSTANCE""},{""zh"":""物质基础"",""en"":""material basis"",""type"":""CONCEPT""}]",3,3,3
TCM_TRAIN_0047,train,肺宣发卫气以调节腠理开合。,The lungs disperse defensive Qi to regulate the opening and closing of the striae.,03_five_elements_zangfu,3,"[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""}]",user_approved_candidate,Zang-Fu theory; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""腠理"",""en"":""striae"",""type"":""CONCEPT""}]",3,3,3
