id,split,zh,term_count_gold,bio_span_count,gap,reason,entities_gold,bio_spans_json
TCM_TEST_0202,test,表实证多与外邪束表有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""外邪束表"",""en"":""exogenous pathogens constraining exterior"",""type"":""PATHOGEN""},{""zh"":""表实证"",""en"":""exterior excess syndrome"",""type"":""SYNDROME""},{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""},{""zh"":""外邪"",""en"":""exogenous pathogens"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":3,""text"":""表实证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""外邪束表"",""type"":""CONCEPT""}]"
TCM_TEST_0204,test,里热证多由热邪内盛引起。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""热邪内盛"",""en"":""internal heat pathogen"",""type"":""DIAGNOSIS""},{""zh"":""里热证"",""en"":""interior heat syndrome"",""type"":""SYNDROME""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":3,""text"":""里热证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""热邪内盛"",""type"":""CONCEPT""}]"
TCM_TEST_0205,test,虚寒证反映阳气亏虚。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""虚寒证"",""en"":""deficiency cold syndrome"",""type"":""SYNDROME""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""start"":0,""end"":3,""text"":""虚寒证"",""type"":""SYNDROME""},{""start"":5,""end"":7,""text"":""阳气"",""type"":""CONCEPT""}]"
TCM_TEST_0206,test,虚热证反映阴液亏虚。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""虚热证"",""en"":""deficiency heat syndrome"",""type"":""SYNDROME""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""},{""zh"":""虚热"",""en"":""deficiency heat"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":3,""text"":""虚热证"",""type"":""SYNDROME""},{""start"":5,""end"":7,""text"":""阴液"",""type"":""CONCEPT""}]"
TCM_TEST_0207,test,实寒证反映寒邪偏盛。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""寒邪偏盛"",""en"":""exuberance of cold pathogen"",""type"":""PATHOGEN""},{""zh"":""实寒证"",""en"":""excess cold syndrome"",""type"":""SYNDROME""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":3,""text"":""实寒证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""寒邪偏盛"",""type"":""CONCEPT""}]"
TCM_TEST_0208,test,实热证反映热邪偏盛。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""热邪偏盛"",""en"":""exuberance of heat pathogen"",""type"":""PATHOGEN""},{""zh"":""实热证"",""en"":""excess heat syndrome"",""type"":""SYNDROME""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":3,""text"":""实热证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""热邪偏盛"",""type"":""CONCEPT""}]"
TCM_TEST_0209,test,气虚发热多由中气不足引起。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""气虚发热"",""en"":""fever due to Qi deficiency"",""type"":""SYMPTOM""},{""zh"":""中气不足"",""en"":""insufficiency of middle Qi"",""type"":""SUBSTANCE""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""气虚发热"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""中气不足"",""type"":""SYNDROME""}]"
TCM_TEST_0210,test,阴虚发热多由阴液不足引起。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""阴虚发热"",""en"":""fever due to Yin deficiency"",""type"":""SYMPTOM""},{""zh"":""阴液不足"",""en"":""Yin-fluid insufficiency"",""type"":""SUBSTANCE""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""阴虚发热"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""阴液不足"",""type"":""SYNDROME""}]"
TCM_TEST_0211,test,阳郁发热多由阳气郁遏引起。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""阳郁发热"",""en"":""fever due to Yang constraint"",""type"":""SYMPTOM""},{""zh"":""阳气郁遏"",""en"":""Yang-Qi constraint"",""type"":""SUBSTANCE""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""阳郁发热"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""阳气郁遏"",""type"":""CONCEPT""}]"
TCM_TEST_0212,test,血瘀发热多由瘀血阻滞引起。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""瘀血阻滞"",""en"":""blood stasis obstruction"",""type"":""DIAGNOSIS""},{""zh"":""血瘀发热"",""en"":""fever due to blood stasis"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""血瘀发热"",""type"":""SYNDROME""},{""start"":6,""end"":10,""text"":""瘀血阻滞"",""type"":""CONCEPT""}]"
TCM_TEST_0213,test,痰热内扰可导致心神不宁。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""痰热内扰"",""en"":""phlegm-heat disturbance"",""type"":""PATHOGEN""},{""zh"":""心神不宁"",""en"":""restlessness of mind"",""type"":""DIAGNOSIS""},{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""痰热内扰"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""心神不宁"",""type"":""CONCEPT""}]"
TCM_TEST_0214,test,湿热蕴结可阻碍气机运行。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""湿热蕴结"",""en"":""accumulation of dampness-heat"",""type"":""PATHOGENESIS""},{""zh"":""气机"",""en"":""Qi movement"",""type"":""PHYSIOLOGY""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""湿热蕴结"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""气机"",""type"":""CONCEPT""}]"
TCM_TEST_0215,test,寒湿内阻可损伤脾阳。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""寒湿内阻"",""en"":""cold-dampness obstruction"",""type"":""PATHOGEN""},{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""寒湿内阻"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""脾阳"",""type"":""ORGAN""}]"
TCM_TEST_0216,test,风痰阻络可导致肢体麻木。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""风痰阻络"",""en"":""wind-phlegm obstruction"",""type"":""PATHOGEN""},{""zh"":""麻木"",""en"":""numbness"",""type"":""DIAGNOSIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""start"":0,""end"":4,""text"":""风痰阻络"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""麻木"",""type"":""CONCEPT""}]"
TCM_TEST_0217,test,痰火扰神可导致神志异常。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""痰火扰神"",""en"":""phlegm-fire disturbing spirit"",""type"":""DIAGNOSIS""},{""zh"":""神志异常"",""en"":""abnormal mental activity"",""type"":""DIAGNOSIS""},{""zh"":""神志"",""en"":""consciousness"",""type"":""CONCEPT""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""start"":0,""end"":4,""text"":""痰火扰神"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""神志异常"",""type"":""CONCEPT""}]"
TCM_TEST_0218,test,肝郁脾虚可导致腹胀便溏。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肝郁脾虚"",""en"":""liver depression with spleen deficiency"",""type"":""CONCEPT""},{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""腹胀"",""en"":""abdominal distension"",""type"":""SYMPTOM""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""肝郁脾虚"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""腹胀"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""便溏"",""type"":""SYMPTOM""}]"
TCM_TEST_0219,test,肝胃不和可导致胃脘胀痛。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肝胃不和"",""en"":""liver-stomach disharmony"",""type"":""THERAPY""},{""zh"":""胃脘胀痛"",""en"":""epigastric distending pain"",""type"":""SYMPTOM""},{""zh"":""胀痛"",""en"":""distending pain"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":4,""text"":""肝胃不和"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""胃脘胀痛"",""type"":""SYMPTOM""}]"
TCM_TEST_0220,test,心肺气虚可导致胸闷气短。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""心肺气虚"",""en"":""heart-lung Qi deficiency"",""type"":""SUBSTANCE""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""胸闷"",""en"":""chest oppression"",""type"":""DIAGNOSIS""},{""zh"":""气短"",""en"":""shortness of breath"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""心肺气虚"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""胸闷"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""气短"",""type"":""CONCEPT""}]"
TCM_TEST_0221,test,心肾阳虚可导致水气凌心。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""心肾阳虚"",""en"":""heart-kidney Yang deficiency"",""type"":""SUBSTANCE""},{""zh"":""水气凌心"",""en"":""water-Qi intimidating heart"",""type"":""SUBSTANCE""},{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""}]","[{""start"":0,""end"":4,""text"":""心肾阳虚"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""水气凌心"",""type"":""CONCEPT""}]"
TCM_TEST_0222,test,肺肾阴虚可导致虚火灼肺。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肺肾阴虚"",""en"":""lung-kidney Yin deficiency"",""type"":""SUBSTANCE""},{""zh"":""虚火灼肺"",""en"":""deficiency fire scorching lungs"",""type"":""PATHOGEN""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""}]","[{""start"":0,""end"":4,""text"":""肺肾阴虚"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""虚火灼肺"",""type"":""CONCEPT""}]"
TCM_TEST_0223,test,脾肺气虚可影响水液输布。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾肺气虚"",""en"":""spleen-lung Qi deficiency"",""type"":""SUBSTANCE""},{""zh"":""水液输布"",""en"":""body-fluid distribution"",""type"":""SUBSTANCE""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""fluids"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""脾肺气虚"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""水液输布"",""type"":""CONCEPT""}]"
TCM_TEST_0224,test,脾胃湿热可导致纳呆脘痞。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾胃湿热"",""en"":""spleen-stomach dampness-heat"",""type"":""PATHOGEN""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""纳呆"",""en"":""poor appetite"",""type"":""DIAGNOSIS""},{""zh"":""脘痞"",""en"":""epigastric fullness"",""type"":""CONCEPT""}]","[{""start"":0,""end"":4,""text"":""脾胃湿热"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""纳呆"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""脘痞"",""type"":""CONCEPT""}]"
TCM_TEST_0225,test,肝胆湿热可导致胁痛口苦。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肝胆湿热"",""en"":""liver-gallbladder dampness-heat"",""type"":""DIAGNOSIS""},{""zh"":""口苦"",""en"":""bitter taste"",""type"":""DIAGNOSIS""},{""zh"":""胁痛"",""en"":""hypochondriac pain"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""肝胆湿热"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""胁痛"",""type"":""DISEASE""},{""start"":9,""end"":11,""text"":""口苦"",""type"":""SYMPTOM""}]"
TCM_TEST_0226,test,肾虚水泛可导致浮肿喘促。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肾虚水泛"",""en"":""kidney deficiency with water overflow"",""type"":""CONCEPT""},{""zh"":""浮肿"",""en"":""edema"",""type"":""DIAGNOSIS""},{""zh"":""喘促"",""en"":""panting"",""type"":""SYMPTOM""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""start"":0,""end"":4,""text"":""肾虚水泛"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""浮肿"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""喘促"",""type"":""CONCEPT""}]"
TCM_TEST_0227,test,命门火衰可导致畏寒肢冷。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""命门火衰"",""en"":""decline of Mingmen fire"",""type"":""PATHOGEN""},{""zh"":""畏寒"",""en"":""aversion to cold"",""type"":""SYMPTOM""},{""zh"":""肢冷"",""en"":""cold limbs"",""type"":""CONCEPT""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""命门火衰"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""畏寒"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""肢冷"",""type"":""SYMPTOM""}]"
TCM_TEST_0228,test,心血瘀阻可导致胸痛心悸。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""心血瘀阻"",""en"":""obstruction of heart blood by stasis"",""type"":""PATHOGEN""},{""zh"":""心血"",""en"":""heart blood"",""type"":""SUBSTANCE""},{""zh"":""心悸"",""en"":""palpitation"",""type"":""SYMPTOM""},{""zh"":""胸痛"",""en"":""chest pain"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":4,""text"":""心血瘀阻"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""胸痛"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""心悸"",""type"":""DISEASE""}]"
TCM_TEST_0229,test,胃阴亏虚可导致饥不欲食。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""胃阴亏虚"",""en"":""deficiency of stomach Yin"",""type"":""PATHOGENESIS""},{""zh"":""饥不欲食"",""en"":""hunger without desire to eat"",""type"":""CONCEPT""},{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""start"":0,""end"":4,""text"":""胃阴亏虚"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""饥不欲食"",""type"":""CONCEPT""}]"
TCM_TEST_0230,test,肺燥津伤可导致干咳少痰。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""干咳少痰"",""en"":""dry cough with scanty sputum"",""type"":""DIAGNOSIS""},{""zh"":""肺燥津伤"",""en"":""lung dryness damaging fluids"",""type"":""PATHOGEN""},{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""}]","[{""start"":0,""end"":4,""text"":""肺燥津伤"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""干咳少痰"",""type"":""CONCEPT""}]"
TCM_TEST_0231,test,风寒犯肺可导致鼻塞流清涕。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""风寒犯肺"",""en"":""wind-cold invading lungs"",""type"":""DIAGNOSIS""},{""zh"":""鼻塞"",""en"":""nasal obstruction"",""type"":""CONCEPT""},{""zh"":""清涕"",""en"":""clear nasal discharge"",""type"":""THERAPY""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""风寒犯肺"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""鼻塞"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""清涕"",""type"":""CONCEPT""}]"
TCM_TEST_0232,test,风热犯肺可导致咽痛咳黄痰。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""风热犯肺"",""en"":""wind-heat invading lungs"",""type"":""PATHOGEN""},{""zh"":""咽痛"",""en"":""sore throat"",""type"":""SYMPTOM""},{""zh"":""黄痰"",""en"":""yellow sputum"",""type"":""PATHOGEN""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""风热犯肺"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""咽痛"",""type"":""SYMPTOM""},{""start"":10,""end"":12,""text"":""黄痰"",""type"":""CONCEPT""}]"
TCM_TEST_0233,test,食积化热可导致口臭腹胀。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""食积化热"",""en"":""food accumulation transforming into heat"",""type"":""THERAPY""},{""zh"":""腹胀"",""en"":""abdominal distension"",""type"":""SYMPTOM""},{""zh"":""化热"",""en"":""transforming into heat"",""type"":""THERAPY""},{""zh"":""口臭"",""en"":""halitosis"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""食积化热"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""口臭"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""腹胀"",""type"":""SYMPTOM""}]"
TCM_TEST_0234,test,脾虚食积可导致纳差便溏。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾虚食积"",""en"":""spleen-deficiency food accumulation"",""type"":""CONCEPT""},{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""},{""zh"":""纳差"",""en"":""poor intake"",""type"":""CONCEPT""}]","[{""start"":0,""end"":4,""text"":""脾虚食积"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""纳差"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""便溏"",""type"":""SYMPTOM""}]"
TCM_TEST_0236,test,脾胃虚弱可使小儿形体消瘦。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾胃虚弱"",""en"":""weakness of spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""形体消瘦"",""en"":""emaciation"",""type"":""THERAPY""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""脾胃虚弱"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""小儿"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""形体消瘦"",""type"":""CONCEPT""}]"
TCM_TEST_0237,test,肺卫失固可使小儿易感外邪。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肺卫失固"",""en"":""lung-defense insecurity"",""type"":""SUBSTANCE""},{""zh"":""外邪"",""en"":""exogenous pathogens"",""type"":""PATHOGEN""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""外"",""en"":""exterior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""肺卫失固"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""小儿"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""外邪"",""type"":""CONCEPT""}]"
TCM_TEST_0238,test,肝风夹痰可导致小儿抽动。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肝风夹痰"",""en"":""liver wind with phlegm"",""type"":""PATHOGEN""},{""zh"":""小儿抽动"",""en"":""tic movements in children"",""type"":""DIAGNOSIS""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""动"",""en"":""motion"",""type"":""CONCEPT""}]","[{""start"":0,""end"":4,""text"":""肝风夹痰"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""小儿抽动"",""type"":""CONCEPT""}]"
TCM_TEST_0239,test,心脾两虚可影响小儿注意力。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""心脾两虚"",""en"":""heart-spleen deficiency"",""type"":""CONCEPT""},{""zh"":""注意力"",""en"":""attention"",""type"":""CONCEPT""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":4,""text"":""心脾两虚"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""小儿"",""type"":""CONCEPT""},{""start"":9,""end"":12,""text"":""注意力"",""type"":""CONCEPT""}]"
TCM_TEST_0240,test,肾精不足可影响小儿智力发育。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肾精不足"",""en"":""kidney essence insufficiency"",""type"":""DIAGNOSIS""},{""zh"":""智力发育"",""en"":""intellectual development"",""type"":""CONCEPT""},{""zh"":""肾精"",""en"":""kidney essence"",""type"":""SUBSTANCE""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""肾精不足"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""小儿"",""type"":""CONCEPT""},{""start"":9,""end"":13,""text"":""智力发育"",""type"":""CONCEPT""}]"
TCM_TEST_0241,test,风热毒邪可导致咽喉肿痛。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""风热毒邪"",""en"":""wind-heat toxin"",""type"":""PATHOGENESIS""},{""zh"":""咽喉肿痛"",""en"":""swelling and pain of throat"",""type"":""SYMPTOM""},{""zh"":""毒邪"",""en"":""pathogenic toxins"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""风热毒邪"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""咽喉肿痛"",""type"":""SYMPTOM""}]"
TCM_TEST_0243,test,湿热蕴肤可导致皮疹瘙痒。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""湿热蕴肤"",""en"":""dampness-heat in skin"",""type"":""PATHOGEN""},{""zh"":""皮疹"",""en"":""rash"",""type"":""SYMPTOM""},{""zh"":""瘙痒"",""en"":""pruritus"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""湿热蕴肤"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""皮疹"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""瘙痒"",""type"":""SYMPTOM""}]"
TCM_TEST_0244,test,血热妄行可导致紫斑出血。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""血热妄行"",""en"":""reckless movement of blood due to heat"",""type"":""PATHOGENESIS""},{""zh"":""出血"",""en"":""bleeding"",""type"":""DIAGNOSIS""},{""zh"":""紫斑"",""en"":""purpura"",""type"":""CONCEPT""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""血热妄行"",""type"":""SYNDROME""},{""start"":7,""end"":9,""text"":""紫斑"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""出血"",""type"":""CONCEPT""}]"
TCM_TEST_0245,test,外科火毒炽盛可导致局部灼痛。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""外科火毒炽盛"",""en"":""exuberant surgical fire toxin"",""type"":""PATHOGEN""},{""zh"":""局部灼痛"",""en"":""local burning pain"",""type"":""SYMPTOM""},{""zh"":""灼痛"",""en"":""burning pain"",""type"":""SYMPTOM""},{""zh"":""外"",""en"":""exterior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":6,""text"":""外科火毒炽盛"",""type"":""CONCEPT""},{""start"":9,""end"":13,""text"":""局部灼痛"",""type"":""SYMPTOM""}]"
TCM_TEST_0246,test,外科寒痰凝滞可导致肿块坚硬。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""外科寒痰凝滞"",""en"":""surgical cold phlegm stagnation"",""type"":""PATHOGEN""},{""zh"":""寒痰凝滞"",""en"":""stagnation of cold phlegm"",""type"":""PATHOGEN""},{""zh"":""肿块坚硬"",""en"":""hard masses"",""type"":""DIAGNOSIS""},{""zh"":""外"",""en"":""exterior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":6,""text"":""外科寒痰凝滞"",""type"":""SYNDROME""},{""start"":9,""end"":13,""text"":""肿块坚硬"",""type"":""CONCEPT""}]"
