id,split,zh,spans_json,span_count,char_count,labels_json
TCM_TRAIN_0062,train,火能生土。,"[{""start"":0,""end"":1,""text"":""火"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""生"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""土"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0063,train,土能生金。,"[{""start"":0,""end"":1,""text"":""土"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""生"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""金"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0064,train,金能生水。,"[{""start"":0,""end"":1,""text"":""金"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""生"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""水"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0065,train,水能生木。,"[{""start"":0,""end"":1,""text"":""水"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""生"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""木"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0066,train,木能克土。,"[{""start"":0,""end"":1,""text"":""木"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""克"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""土"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0067,train,土能克水。,"[{""start"":0,""end"":1,""text"":""土"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""克"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""水"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0068,train,水能克火。,"[{""start"":0,""end"":1,""text"":""水"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""克"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""火"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0069,train,火能克金。,"[{""start"":0,""end"":1,""text"":""火"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""克"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""金"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0070,train,金能克木。,"[{""start"":0,""end"":1,""text"":""金"",""type"":""CONCEPT""},{""start"":2,""end"":3,""text"":""克"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""木"",""type"":""CONCEPT""}]",3,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0071,train,五行相生说明一事物能促进另一事物。,"[{""start"":0,""end"":4,""text"":""五行相生"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""促进"",""type"":""CONCEPT""}]",2,17,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0072,train,五行相克说明一事物能制约另一事物。,"[{""start"":0,""end"":4,""text"":""五行相克"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""制约"",""type"":""CONCEPT""}]",2,17,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0073,train,五行学说说明人体脏腑的属性。,"[{""start"":0,""end"":4,""text"":""五行学说"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""脏腑"",""type"":""ORGAN""},{""start"":11,""end"":13,""text"":""属性"",""type"":""CONCEPT""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0074,train,五行学说说明脏腑之间的相互关系。,"[{""start"":0,""end"":4,""text"":""五行学说"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""脏腑"",""type"":""ORGAN""},{""start"":11,""end"":15,""text"":""相互关系"",""type"":""CONCEPT""}]",3,16,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0075,train,五行学说说明脏腑的病理变化。,"[{""start"":0,""end"":4,""text"":""五行学说"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""脏腑"",""type"":""ORGAN""},{""start"":9,""end"":13,""text"":""病理变化"",""type"":""CONCEPT""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0076,train,气推动人体的生长发育。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""生长发育"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0077,train,气推动脏腑和经络的生理活动。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""脏腑"",""type"":""ORGAN""},{""start"":6,""end"":8,""text"":""经络"",""type"":""ORGAN""}]",3,14,"[""B-CONCEPT"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0078,train,气推动血液的生成和运行。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""血液"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""运行"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0079,train,气促进津液的生成、分布和排泄。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""津液"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""排泄"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0080,train,气的温煦作用维持人体体温恒定。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":6,""text"":""温煦作用"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""体温"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0081,train,气保护体表以抵御外邪。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""体表"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""外邪"",""type"":""CONCEPT""}]",3,11,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0082,train,气固摄血液，使血行脉中。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""血液"",""type"":""CONCEPT""},{""start"":9,""end"":10,""text"":""脉"",""type"":""ORGAN""}]",3,12,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-ORGAN"",""O"",""O""]"
TCM_TRAIN_0083,train,气控制汗、尿、唾液的分泌和排泄。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""汗"",""type"":""SYMPTOM""},{""start"":5,""end"":6,""text"":""尿"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""唾液"",""type"":""CONCEPT""}]",4,16,"[""B-CONCEPT"",""O"",""O"",""B-SYMPTOM"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0084,train,气化作用推动精、气、血、津液的代谢转化。,"[{""start"":0,""end"":4,""text"":""气化作用"",""type"":""CONCEPT""}]",1,20,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0085,train,水谷精微化生气、血、津液。,"[{""start"":0,""end"":4,""text"":""水谷精微"",""type"":""CONCEPT""}]",1,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0086,train,元气推动人体生命活动。,"[{""start"":0,""end"":2,""text"":""元气"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""生命活动"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0087,train,元气由肾精化生。,"[{""start"":0,""end"":2,""text"":""元气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""肾精"",""type"":""ORGAN""}]",2,8,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O""]"
TCM_TRAIN_0088,train,三焦是元气运行的通道。,"[{""start"":0,""end"":2,""text"":""三焦"",""type"":""ORGAN""},{""start"":3,""end"":5,""text"":""元气"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""通道"",""type"":""CONCEPT""}]",3,11,"[""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0089,train,营气在脉中运行。,"[{""start"":0,""end"":2,""text"":""营气"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""脉"",""type"":""ORGAN""},{""start"":5,""end"":7,""text"":""运行"",""type"":""CONCEPT""}]",3,8,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0090,train,营气滋养全身。,"[{""start"":0,""end"":2,""text"":""营气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""滋养"",""type"":""CONCEPT""},{""start"":4,""end"":6,""text"":""全身"",""type"":""CONCEPT""}]",3,7,"[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0091,train,营气可以化生血液。,"[{""start"":0,""end"":2,""text"":""营气"",""type"":""CONCEPT""},{""start"":4,""end"":6,""text"":""化生"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""血液"",""type"":""CONCEPT""}]",3,9,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0092,train,卫气运行于脉外。,"[{""start"":0,""end"":2,""text"":""卫气"",""type"":""CONCEPT""},{""start"":5,""end"":7,""text"":""脉外"",""type"":""CONCEPT""}]",2,8,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0093,train,卫气调节腠理开合以排汗。,"[{""start"":0,""end"":2,""text"":""卫气"",""type"":""CONCEPT""},{""start"":4,""end"":8,""text"":""腠理开合"",""type"":""CONCEPT""},{""start"":10,""end"":11,""text"":""汗"",""type"":""SYMPTOM""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYMPTOM"",""O""]"
TCM_TRAIN_0094,train,气能生血。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""生血"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0095,train,气能行血。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""行血"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0096,train,气能摄血。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""摄血"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0097,train,血能载气。,"[{""start"":0,""end"":1,""text"":""血"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""载气"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0098,train,血能养气。,"[{""start"":0,""end"":1,""text"":""血"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""养气"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0099,train,气能生津。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""生津"",""type"":""THERAPY""}]",2,5,"[""B-CONCEPT"",""O"",""B-THERAPY"",""I-THERAPY"",""O""]"
TCM_TRAIN_0100,train,气能行津。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""行津"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0101,train,气能摄津。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""摄津"",""type"":""CONCEPT""}]",2,5,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0102,train,津液能载气。,"[{""start"":0,""end"":2,""text"":""津液"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""载气"",""type"":""CONCEPT""}]",2,6,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0103,train,津液和血液同源于水谷精微。,"[{""start"":0,""end"":2,""text"":""津液"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""血液"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""水谷精微"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0104,train,津液入脉可化生血液。,"[{""start"":0,""end"":2,""text"":""津液"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""脉"",""type"":""ORGAN""},{""start"":7,""end"":9,""text"":""血液"",""type"":""CONCEPT""}]",3,10,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0105,train,精可以化气。,"[{""start"":0,""end"":1,""text"":""精"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""化气"",""type"":""CONCEPT""}]",2,6,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0106,train,气可以生精。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""生精"",""type"":""CONCEPT""}]",2,6,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0107,train,心肺共同调节气血运行。,"[{""start"":0,""end"":2,""text"":""心肺"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""气血运行"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0108,train,心主血，肺主气。,"[{""start"":0,""end"":1,""text"":""心"",""type"":""ORGAN""},{""start"":2,""end"":3,""text"":""血"",""type"":""CONCEPT""},{""start"":4,""end"":5,""text"":""肺"",""type"":""ORGAN""},{""start"":6,""end"":7,""text"":""气"",""type"":""CONCEPT""}]",4,8,"[""B-ORGAN"",""O"",""B-CONCEPT"",""O"",""B-ORGAN"",""O"",""B-CONCEPT"",""O""]"
TCM_TRAIN_0109,train,宗气贯心脉以行气血。,"[{""start"":0,""end"":2,""text"":""宗气"",""type"":""CONCEPT""},{""start"":3,""end"":5,""text"":""心脉"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""气血"",""type"":""CONCEPT""}]",3,10,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0110,train,肺气宣降有助于心血运行。,"[{""start"":0,""end"":2,""text"":""肺气"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""宣降"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""心血"",""type"":""ORGAN""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O""]"
TCM_TRAIN_0111,train,心脾两脏与血液生成和运行密切相关。,"[{""start"":0,""end"":2,""text"":""心脾"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""血液生成"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""运行"",""type"":""CONCEPT""}]",3,17,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]"
TCM_TRAIN_0112,train,脾化生气血以充养心血。,"[{""start"":0,""end"":1,""text"":""脾"",""type"":""ORGAN""},{""start"":3,""end"":5,""text"":""气血"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""心血"",""type"":""ORGAN""}]",3,11,"[""B-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]"
TCM_TRAIN_0113,train,心肾相交维持水火既济。,"[{""start"":0,""end"":4,""text"":""心肾相交"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""水火既济"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0114,train,心火下降以温肾水。,"[{""start"":0,""end"":2,""text"":""心火"",""type"":""ORGAN""},{""start"":6,""end"":8,""text"":""肾水"",""type"":""ORGAN""}]",2,9,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]"
TCM_TRAIN_0115,train,肾水上济以制心火。,"[{""start"":0,""end"":2,""text"":""肾水"",""type"":""ORGAN""},{""start"":6,""end"":8,""text"":""心火"",""type"":""ORGAN""}]",2,9,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]"
TCM_TRAIN_0116,train,心肾不交可导致失眠和心烦。,"[{""start"":0,""end"":4,""text"":""心肾不交"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""失眠"",""type"":""DISEASE""},{""start"":10,""end"":12,""text"":""心烦"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-DISEASE"",""I-DISEASE"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0117,train,肺脾共同参与水液代谢。,"[{""start"":0,""end"":2,""text"":""肺脾"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""水液代谢"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0118,train,脾输布水谷精微，上归于肺。,"[{""start"":0,""end"":1,""text"":""脾"",""type"":""ORGAN""},{""start"":3,""end"":7,""text"":""水谷精微"",""type"":""CONCEPT""},{""start"":11,""end"":12,""text"":""肺"",""type"":""ORGAN""}]",3,13,"[""B-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-ORGAN"",""O""]"
TCM_TRAIN_0119,train,肺宣发肃降以布散津液。,"[{""start"":0,""end"":1,""text"":""肺"",""type"":""ORGAN""},{""start"":1,""end"":5,""text"":""宣发肃降"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""津液"",""type"":""CONCEPT""}]",3,11,"[""B-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0120,train,肺肾共同维持正常呼吸。,"[{""start"":0,""end"":2,""text"":""肺肾"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""呼吸"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0121,train,肺主呼气，肾主纳气。,"[{""start"":0,""end"":1,""text"":""肺"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""呼气"",""type"":""CONCEPT""},{""start"":5,""end"":6,""text"":""肾"",""type"":""ORGAN""},{""start"":7,""end"":9,""text"":""纳气"",""type"":""CONCEPT""}]",4,10,"[""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0122,train,肝脾关系主要体现于疏泄和运化。,"[{""start"":0,""end"":2,""text"":""肝脾"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""疏泄"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""运化"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0123,train,肝主疏泄以调畅脾胃气机。,"[{""start"":0,""end"":1,""text"":""肝"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""疏泄"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""脾胃气机"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0124,train,肝胃关系主要体现于疏泄和受纳。,"[{""start"":0,""end"":2,""text"":""肝胃"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""疏泄"",""type"":""CONCEPT""},{""start"":12,""end"":14,""text"":""受纳"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0125,train,肝气犯胃可导致胃失和降。,"[{""start"":0,""end"":4,""text"":""肝气犯胃"",""type"":""SYNDROME""},{""start"":7,""end"":8,""text"":""胃"",""type"":""ORGAN""},{""start"":9,""end"":11,""text"":""和降"",""type"":""CONCEPT""}]",3,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0126,train,肝肾关系主要体现于精血同源。,"[{""start"":0,""end"":2,""text"":""肝肾"",""type"":""CONCEPT""},{""start"":9,""end"":13,""text"":""精血同源"",""type"":""CONCEPT""}]",2,14,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_TRAIN_0127,train,脾肾关系体现于先天与后天互养。,"[{""start"":0,""end"":2,""text"":""脾肾"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""先天"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""后天"",""type"":""CONCEPT""}]",3,15,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_TRAIN_0128,train,肾阳温煦脾阳以促进运化。,"[{""start"":0,""end"":2,""text"":""肾阳"",""type"":""ORGAN""},{""start"":4,""end"":6,""text"":""脾阳"",""type"":""ORGAN""},{""start"":9,""end"":11,""text"":""运化"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
