id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0022,test,母病可以影响子脏。,母病可以影响子脏。,Disease of the mother organ can affect the child organ.,Maternal disease can affect the kidneys.,Maternal disease can affect the kidneys.,Maternal disease can affect the kidneys.,Maternal disease can affect the kidneys.,False,"[{""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}]","[{""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}]",[],"[{""zh"": ""母病"", ""en"": ""disease of mother organ"", ""type"": ""DISEASE""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}]"
TCM_TEST_0023,test,子病也可以影响母脏。,子病也可以影响母脏。,Disease of the child organ can also affect the mother organ.,Childhood disease can also affect the mother's organs.,Childhood disease can also affect the mother's organs.,Childhood disease can also affect the mother organ.,Childhood disease can also affect the mother's organs.,False,"[{""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}]","[{""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}]",[],"[{""zh"": ""子病"", ""en"": ""disease of child organ"", ""type"": ""DISEASE""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}]"
TCM_TEST_0024,test,补母法用于治疗子脏虚证。,补母法用于治疗子脏虚证。,Reinforcing the mother is used to treat deficiency syndrome of the child organ.,The maternal complement method is used to treat kidney deficiency syndrome.,The maternal complement method is used to treat kidney deficiency syndrome.,The maternal complement method is used to treat kidney deficiency syndrome.,The maternal complement method is used to treat kidney deficiency syndrome.,False,"[{""zh"": ""补母法"", ""en"": ""reinforcing the mother"", ""type"": ""THERAPY""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}, {""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""补母法"", ""en"": ""reinforcing the mother"", ""type"": ""THERAPY""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}, {""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""补母法"", ""en"": ""reinforcing the mother"", ""type"": ""THERAPY""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}, {""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0025,test,泻子法用于治疗母脏实证。,泻子法用于治疗母脏实证。,Reducing the child is used to treat excess syndrome of the mother organ.,The spleen method is used to treat maternal kidneys.,The spleen method is used to treat maternal kidneys.,The spleen method is used to treat maternal kidneys.,The spleen method is used to treat maternal kidneys.,False,"[{""zh"": ""泻子法"", ""en"": ""reducing the child"", ""type"": ""THERAPY""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""泻子法"", ""en"": ""reducing the child"", ""type"": ""THERAPY""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""泻子法"", ""en"": ""reducing the child"", ""type"": ""THERAPY""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0026,test,滋水涵木法通过滋肾阴以养肝阴。,滋水涵木法通过滋肾阴以养肝阴。,Nourishing water to moisten wood nourishes liver Yin by enriching kidney Yin.,Water nourishment encompasses wood by nourishing Yin and Qi in order to nourish Yin and Qi in the liver.,Water nourishment encompasses wood by nourishing Yin and Qi in order to nourish Yin and Qi in the liver.,Water nourishment encompasses wood by nourishing Yin and Qi in order to nourish Yin and Qi in the liver Yin.,Water nourishment encompasses wood by nourishing Yin and Qi in order to nourish Yin and Qi in the liver.,False,"[{""zh"": ""滋水涵木"", ""en"": ""nourishing water to moisten wood"", ""type"": ""CONCEPT""}, {""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝阴"", ""en"": ""liver Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""滋水涵木"", ""en"": ""nourishing water to moisten wood"", ""type"": ""CONCEPT""}, {""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝阴"", ""en"": ""liver Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""滋水涵木"", ""en"": ""nourishing water to moisten wood"", ""type"": ""CONCEPT""}, {""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝阴"", ""en"": ""liver Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0027,test,益火补土法通过温肾阳以助脾阳。,益火补土法通过温肾阳以助脾阳。,Benefiting fire to reinforce earth assists spleen Yang by warming kidney Yang.,The fire-supporting method supplements soil through warm Yang Yang to aid Yang Yang.,The fire-supporting method supplements soil through warm Yang Yang to aid Yang Yang.,The fire-supporting method supplements soil through warm Yang Yang to kidney Yang Yang.,The fire-supporting method supplements soil through warm Yang Yang to aid Yang Yang.,False,"[{""zh"": ""益火补土"", ""en"": ""benefiting fire to reinforce earth"", ""type"": ""THERAPY""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""益火补土"", ""en"": ""benefiting fire to reinforce earth"", ""type"": ""THERAPY""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""益火补土"", ""en"": ""benefiting fire to reinforce earth"", ""type"": ""THERAPY""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0028,test,金水相生法同时滋养肺肾。,金水相生法同时滋养肺肾。,Mutual promotion of metal and water nourishes the lungs and kidneys simultaneously.,Yin-water synthesis method simultaneously nourishes the lungs and kidneys.,Yin-water synthesis method simultaneously nourishes the lungs and kidneys.,Yin-water synthesis method simultaneously nourishes the lungs and kidneys.,Yin-water synthesis method simultaneously nourishes the lungs and kidneys.,False,"[{""zh"": ""金水相生"", ""en"": ""mutual promotion of metal and water"", ""type"": ""CONCEPT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""金水相生"", ""en"": ""mutual promotion of metal and water"", ""type"": ""CONCEPT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""金水相生"", ""en"": ""mutual promotion of metal and water"", ""type"": ""CONCEPT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0029,test,培土生金法通过健脾益气以补肺气。,培土生金法通过健脾益气以补肺气。,Building up earth to generate metal replenishes lung Qi by strengthening the spleen and Qi.,The method of fertilizing soil produces Qi through healthy and healthy Qi and supplements lung Qi.,The method of fertilizing soil produces Qi through healthy and healthy Qi and supplements lung Qi.,The method of fertilizing soil produces Qi through healthy and healthy Qi and supplements lung Qi.,The method of fertilizing soil produces Qi through healthy and healthy Qi and supplements lung Qi.,False,"[{""zh"": ""培土生金"", ""en"": ""building up earth to generate metal"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""培土生金"", ""en"": ""building up earth to generate metal"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""培土生金"", ""en"": ""building up earth to generate metal"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""健脾"", ""en"": ""strengthening spleen"", ""type"": ""CONCEPT""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]"
TCM_TEST_0030,test,抑木扶土法通过疏肝健脾调和肝脾。,抑木扶土法通过疏肝健脾调和肝脾。,Inhibiting wood to support earth harmonizes the liver and spleen by soothing the liver and strengthening the spleen.,Wood-supporting method of soil-supporting means restraining liver-healthy pathogenesis and liver pathogenesis.,Wood-supporting method of soil-supporting means restraining liver-healthy pathogenesis and liver pathogenesis.,Wood-supporting method of soil-supporting means restraining liver-healthy pathogenesis and liver pathogenesis.,Wood-supporting method of soil-supporting means restraining liver-healthy pathogenesis and liver pathogenesis.,False,"[{""zh"": ""抑木扶土"", ""en"": ""inhibiting wood to support earth"", ""type"": ""CONCEPT""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""抑木扶土"", ""en"": ""inhibiting wood to support earth"", ""type"": ""CONCEPT""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""抑木扶土"", ""en"": ""inhibiting wood to support earth"", ""type"": ""CONCEPT""}, {""zh"": ""疏肝"", ""en"": ""soothing liver"", ""type"": ""CONCEPT""}, {""zh"": ""健脾"", ""en"": ""strengthening spleen"", ""type"": ""CONCEPT""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0031,test,佐金平木法通过清肃肺气制约肝木。,佐金平木法通过清肃肺气制约肝木。,Assisting metal to subdue wood restrains liver wood by purifying lung Qi.,The Yin-Qi-Qi method restricts liver wood by purifying lung Qi.,The Yin-Qi-Qi method restricts liver wood by purifying lung Qi.,The Yin-Qi-Qi method restricts liver wood by purifying lung Qi.,The Yin-Qi-Qi method restricts liver wood by purifying lung Qi.,False,"[{""zh"": ""佐金平木"", ""en"": ""assisting metal to subdue wood"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝木"", ""en"": ""liver wood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""佐金平木"", ""en"": ""assisting metal to subdue wood"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝木"", ""en"": ""liver wood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""佐金平木"", ""en"": ""assisting metal to subdue wood"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝木"", ""en"": ""liver wood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0032,test,泻南补北法通过泻心火以滋肾水。,泻南补北法通过泻心火以滋肾水。,Draining the south and tonifying the north nourishes kidney water by purging heart fire.,The spleen-north completes the northern pharyngeal pathway by extinguishing fire in the heart to nourish water.,The spleen-north completes the northern pharyngeal pathway by extinguishing fire in the heart to nourish water.,The spleen-north completes the northern pharyngeal pathway by extinguishing fire in the heart to nourish water.,The spleen-north completes the northern pharyngeal pathway by extinguishing fire in the heart to nourish water.,False,"[{""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}]","[{""zh"": ""泻南补北"", ""en"": ""draining south and tonifying north"", ""type"": ""THERAPY""}, {""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0033,test,心主血脉依赖心气推动血行。,心主血脉依赖心气推动血行。,The heart governs blood and vessels by relying on heart Qi to propel blood circulation.,The heart-dominant blood vessels depend on heart Qi to drive blood flow.,The heart-dominant blood vessels depend on heart Qi to drive blood flow.,The heart-dominant blood and vessels depend on heart Qi to drive blood flow.,The heart-dominant blood vessels depend on heart Qi to drive blood flow.,False,"[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""动"", ""en"": ""motion"", ""type"": ""CONCEPT""}]"
TCM_TEST_0034,test,心神失养可导致精神活动异常。,心神失养可导致精神活动异常。,Malnutrition of the mind can lead to abnormal mental activities.,Insufficiency of the mind-body can cause abnormalities in mental activity.,Insufficiency of the mind-body can cause abnormalities in mental activity.,Insufficiency of the mind-body can cause abnormalities in mental activities.,Insufficiency of the mind-body can cause abnormalities in mental activity.,False,"[{""zh"": ""精神活动"", ""en"": ""mental activities"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""精神活动"", ""en"": ""mental activities"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""精神活动"", ""en"": ""mental activities"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""动"", ""en"": ""motion"", ""type"": ""CONCEPT""}]"
TCM_TEST_0035,test,肺为娇脏，易受外邪侵袭。,肺为娇脏，易受外邪侵袭。,The lungs are delicate organs and are easily invaded by exogenous pathogens.,The lungs are dirty and easily invaded by external pathogens.,The lungs are dirty and easily invaded by external pathogens.,The lungs are dirty and easily invaded by exogenous pathogens.,The lungs are dirty and easily invaded by external pathogens.,False,"[{""zh"": ""娇脏"", ""en"": ""delicate organ"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}]","[{""zh"": ""娇脏"", ""en"": ""delicate organ"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}]","[{""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""娇脏"", ""en"": ""delicate organ"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}]"
TCM_TEST_0036,test,肺气宣发可将卫气布散于体表。,肺气宣发可将卫气布散于体表。,The dispersing function of lung Qi can distribute defensive Qi to the body surface.,Pulmonary-Qi dispersal can disperse defending Qi-Qi secretions on the body surface.,Pulmonary-Qi dispersal can disperse defending Qi-Qi secretions on the body surface.,Pulmonary-Qi dispersal can disperse defending Qi-Qi secretions on the body surface.,Pulmonary-Qi dispersal can disperse defending Qi-Qi secretions on the body surface.,False,"[{""zh"": ""肺气宣发"", ""en"": ""dispersing function of lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""卫气"", ""en"": ""defensive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肺气宣发"", ""en"": ""dispersing function of lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""卫气"", ""en"": ""defensive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""卫气"", ""en"": ""defensive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肺气宣发"", ""en"": ""dispersing function of lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""卫气"", ""en"": ""defensive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}]"
